gene	SPE_score	SEL_score	cluster
LILRB2	0.95	2.24982852570184	2
LILRB5	0.9	2.10818510677892	2
LIM2	0.95	2.24982852570184	2
LIMA1	0.95	0.853313019410515	1
LIMCH1	0.984615384615385	0.846197011762656	1
LIMD1-AS1	0.964285714285714	0.802044171976313	1
LIMD1	0.938461538461538	0.368855556781659	1
LIMD2	0.866666666666667	0.602338601936834	3
LIME1	0.935	0.700547106440392	1
LIMK1	0.931034482758621	0.445565248811233	1
LIMK2	0.92258064516129	0.570148112794751	1
LIMS1	0.906666666666667	0.472524248071137	1
LIMS2	0.970588235294118	1.0883809088526	1
LIN28A	1	3.16227766016838	2
LIN28B-AS1	1	3.16227766016838	2
LIN28B	1	2.24982852570184	2
LIN37	0.6	0.471404520791032	3
LIN52	0.916666666666667	0.795995487064467	1
LIN54	1	2.24982852570184	2
LIN7A	0.988888888888889	1.17588947158426	1
LIN7B	0.814285714285714	0.471404520791032	3
LIN7C	0.940909090909091	0.471404520791032	1
LIN9	0.916666666666667	0.358550289884825	1
LINC-PINT	0.947826086956522	0.277664375945014	1
LINC-ROR	1	3.16227766016838	2
LINC00028	0.94	0.817559036264524	1
LINC00051	0.98	2.24982852570184	2
LINC00052	1	2.16024689946929	2
LINC00092	0.9	0.929073316167024	1
LINC00094	0.953333333333333	0.635641726163728	1
LINC00102	0.977272727272727	1.40816527136878	1
LINC00111	0.965	0.972883373078792	1
LINC00112	0.9625	1.93797296428115	2
LINC00113	0.933333333333333	1.61589328580544	1
LINC00114	0.961538461538461	1.12795869132156	1
LINC00115	0.95	0.471404520791032	1
LINC00159	1	3.16227766016838	2
LINC00160	1	2.53859103528797	2
LINC00161	1	3.16227766016838	2
LINC00163	0.985714285714286	2.10818510677892	2
LINC00167	0.985714285714286	1.29099444873581	1
LINC00173	0.906451612903226	0.235702260395516	1
LINC00176	0.98	1.45343828669249	1
LINC00184	0.986666666666667	2.11273941130211	2
LINC00189	0.964285714285714	1.69095870316091	1
LINC00200	1	3.16227766016838	2
LINC00208	1	3.16227766016838	2
LINC00211	0.948148148148148	0.886514443807088	1
LINC00222	1	3.16227766016838	2
LINC00229	1	1.88561808316413	2
LINC00235	0.9	0.912870929175277	1
LINC00239	0.954545454545454	1.91394734630931	2
LINC00240	0.78	0.843685697138191	3
LINC00243	0.96	1.39646459986811	1
LINC00254	0.95	1.61015297179883	1
LINC00260	0.9875	2.24982852570184	2
LINC00261	0.99	1.73813701814545	2
LINC00265	0.966666666666667	0.623609564462324	1
LINC00269	0.966666666666667	1.64570147151096	1
LINC00271	0.983333333333333	1.17610371764081	1
LINC00272	1	3.16227766016838	2
LINC00282	0.957894736842105	1.14555661329996	1
LINC00284	0.983333333333333	2.13490588299618	2
LINC00293	0.975	2.16024689946929	2
LINC00297	0.965	1.07697918457108	1
LINC00299	0.97	1.76904495493952	2
LINC00303	0.977777777777778	1.73813701814545	2
LINC00304	1	3.16227766016838	2
LINC00309	0.969230769230769	1.71049635196583	1
LINC00310	0.955555555555555	1.70276489393682	1
LINC00311	1	3.16227766016838	2
LINC00312	0.961111111111111	1.53478192442951	1
LINC00313	0.936	0.674845722583647	1
LINC00319	0.980952380952381	1.46363322667334	1
LINC00322	0.944827586206897	0.604055793714818	1
LINC00324	0.642857142857143	0.437003686737563	3
LINC00327	1	3.16227766016838	2
LINC00330	0.95	1.42768932201707	1
LINC00332	0.957142857142857	1.30526001383008	1
LINC00333	1	3.16227766016838	2
LINC00334	0.99	2.2040117025416	2
LINC00336	0.933333333333333	0.942809041582063	1
LINC00337	0.98	0.731422876227093	1
LINC00339	0.9	0.773492468153762	1
LINC00343	1	2.12438968884444	2
LINC00346	0.953846153846154	0.875436838587695	1
LINC00347	1	3.16227766016838	2
LINC00350	0.97	1.49731295596476	1
LINC00353	1	3.16227766016838	2
LINC00354	1	3.16227766016838	2
LINC00359	0.911111111111111	1.17810344202351	1
LINC00364	1	3.16227766016838	2
LINC00365	0.95	1.61015297179883	1
LINC00368	0.95	2.24982852570184	2
LINC00375	1	3.16227766016838	2
LINC00378	1	3.16227766016838	2
LINC00379	1	3.16227766016838	2
LINC00380	1	3.16227766016838	2
LINC00384	1	3.16227766016838	2
LINC00390	0.95	2.24982852570184	2
LINC00398	0.878787878787879	0.438213447087126	3
LINC00399	0.958823529411765	1.24536176508111	1
LINC00402	1	3.16227766016838	2
LINC00403	1	2.69794580461244	2
LINC00410	1	3.16227766016838	2
LINC00421	1	3.16227766016838	2
LINC00423	0.975	1.47196014438797	1
LINC00426	0.853846153846154	1.07043604822209	3
LINC00431	0.95	1.31755593456807	1
LINC00433	1	3.16227766016838	2
LINC00434	0.995	1.27873867054748	1
LINC00437	0.988888888888889	1.76383420737639	2
LINC00440	1	3.16227766016838	2
LINC00441	0.966666666666667	1.34943975572124	1
LINC00445	1	3.16227766016838	2
LINC00449	0.925	0.416950017033768	1
LINC00452	1	3.16227766016838	2
LINC00454	0.98	2.1444732295132	2
LINC00456	1	3.16227766016838	2
LINC00460	0.972	1.194969199975	1
LINC00461	0.98	2.24982852570184	2
LINC00462	0.883333333333333	1.10583890527425	3
LINC00466	1	1.61015297179883	2
LINC00467	0.978947368421053	0.649753964390142	1
LINC00471	0.729411764705882	0.381906506510446	3
LINC00472	0.931578947368421	0.830725084890704	1
LINC00473	0.971428571428571	1.33024333304207	1
LINC00475	0.975	1.9436506316151	2
LINC00476	0.916666666666667	0.795995487064467	1
LINC00477	1	3.16227766016838	2
LINC00479	0.9625	1.93797296428115	2
LINC00482	0.877777777777778	0.408248290463863	3
LINC00483	0.97	1.70276489393682	1
LINC00484	0.933333333333333	1.17851130197758	1
LINC00485	1	3.16227766016838	2
LINC00486	1	1.76383420737639	2
LINC00493	0.991666666666667	0.72975638311578	1
LINC00499	1	3.16227766016838	2
LINC00501	0.936363636363636	1.09713431434064	1
LINC00504	1	3.16227766016838	2
LINC00506	0.965217391304348	1.06933848520016	1
LINC00507	1	3.16227766016838	2
LINC00508	1	3.16227766016838	2
LINC00511	0.983333333333333	2.13490588299618	2
LINC00513	0.766666666666667	0.466569474815843	3
LINC00515	1	2.16024689946929	2
LINC00517	1	2.41522945769824	2
LINC00518	0.981818181818182	1.74094822530953	2
LINC00519	0.971428571428571	1.61015297179883	1
LINC00520	1	3.16227766016838	2
LINC00521	0.966666666666667	2.1444732295132	2
LINC00523	0.991666666666667	2.17722356054911	2
LINC00524	1	3.16227766016838	2
LINC00526	1	1.74801474695025	2
LINC00528	0.89	0.759586419936851	3
LINC00535	0.963157894736842	0.910166120476864	1
LINC00536	1	3.16227766016838	2
LINC00538	1	3.16227766016838	2
LINC00539	1	2.12438968884444	2
LINC00543	0.955555555555555	1.09087422493244	1
LINC00544	0.946666666666667	1.14208048144032	1
LINC00545	0.94	1.74801474695025	1
LINC00547	1	3.16227766016838	2
LINC00548	0.957142857142857	1.28620410031003	1
LINC00550	1	3.16227766016838	2
LINC00551	1	3.16227766016838	2
LINC00552	1	3.16227766016838	2
LINC00554	0.983333333333333	2.13490588299618	2
LINC00557	1	3.16227766016838	2
LINC00559	1	3.16227766016838	2
LINC00560	1	3.16227766016838	2
LINC00562	1	3.16227766016838	2
LINC00563	0.9375	1.32244071366437	1
LINC00564	1	3.16227766016838	2
LINC00565	0.91	0.561220730480004	1
LINC00570	0.925	1.30192601090403	1
LINC00572	0.95	0.785674201318386	1
LINC00574	0.948780487804878	0.479671140283773	1
LINC00578	0.92	0.890430761494171	1
LINC00582	0.95	2.10818510677892	2
LINC00589	0.95	1.67157252278105	1
LINC00592	0.933333333333333	1.71593835683117	1
LINC00593	1	3.16227766016838	2
LINC00595	0.93	0.952545709920872	1
LINC00598	0.935	0.958798179804791	1
LINC00599	1	2.2040117025416	2
LINC00601	1	3.16227766016838	2
LINC00602	0.973333333333333	1.29990410897142	1
LINC00605	0.990909090909091	2.10818510677892	2
LINC00606	1	2.16024689946929	2
LINC00607	1	3.16227766016838	2
LINC00608	1	3.16227766016838	2
LINC00609	0.992857142857143	0.90267093384844	1
LINC00612	0.942857142857143	1.0883809088526	1
LINC00615	1	3.16227766016838	2
LINC00619	1	2.24982852570184	2
LINC00620	0.952631578947368	0.934353184302314	1
LINC00621	0.975	2.16024689946929	2
LINC00626	1	3.16227766016838	2
LINC00628	0.916666666666667	1.31739788601722	1
LINC00629	0.85	0.720082299823096	3
LINC00630	0.954545454545454	1.11024271620619	1
LINC00634	1	2.41522945769824	2
LINC00635	1	3.16227766016838	2
LINC00636	1	3.16227766016838	2
LINC00637	0.926923076923077	0.720082299823096	1
LINC00638	0.9	0.801233616769775	1
LINC00640	0.991666666666667	2.46073704902771	2
LINC00641	0.988888888888889	1.49071198499986	1
LINC00642	0.955555555555555	1.6637054561547	1
LINC00643	0.98	1.71333829721783	2
LINC00649	0.928571428571429	1.61015297179883	1
LINC00652	0.982352941176471	0.849836585598797	1
LINC00654	0.985714285714286	0.733617369235792	1
LINC00656	0.910526315789474	1.15053515311178	1
LINC00659	0.905882352941176	1.00045903146783	1
LINC00662	0.975	1.05409255338946	1
LINC00663	0.985714285714286	1.41911553049387	1
LINC00664	1	2.10818510677892	2
LINC00665	1	2.10818510677892	2
LINC00667	1	1.74801474695025	2
LINC00670	1	2.16024689946929	2
LINC00671	0.966666666666667	2.10818510677892	2
LINC00672	0.922222222222222	1.11024271620619	1
LINC00673	0.927272727272727	1.1490893258816	1
LINC00674	0.891666666666667	0.711805216802087	1
LINC00675	0.963636363636364	2.11403306560449	2
LINC00676	1	3.16227766016838	2
LINC00677	0.95	0.558633449222161	1
LINC00680-GUSBP4	0.96	1.19733474067594	1
LINC00680	0.96	1.19733474067594	1
LINC00681	1	3.16227766016838	2
LINC00682	0.995238095238095	1.26403961300692	1
LINC00683	0.92	0.517930295392667	1
LINC00685	1	3.16227766016838	2
LINC00689	0.968421052631579	1.62480768092719	1
LINC00690	0.988888888888889	2.3094010767585	2
LINC00692	1	3.16227766016838	2
LINC00693	1	1.84466196843155	2
LINC00696	0.988888888888889	1.69967317119759	2
LINC00702	0.933333333333333	1.0423146132941	1
LINC00703	0.970588235294118	2.07525983857745	2
LINC00704	0.935294117647059	1.39646459986811	1
LINC00705	1	3.16227766016838	2
LINC00706	1	3.16227766016838	2
LINC00707	1	3.16227766016838	2
LINC00824	1	3.16227766016838	2
LINC00838	1	2.24982852570184	2
LINC00839	1	3.16227766016838	2
LINC00844	0.973333333333333	1.43495474011779	1
LINC00847	0.913333333333333	0.439025926537756	1
LINC00850	1	2.41522945769824	2
LINC00852	0.9875	1.84814443701847	2
LINC00853	0.992307692307692	0.838419850555191	1
LINC00854	1	3.16227766016838	2
LINC00856	0.94	0.986013297183269	1
LINC00857	0.88	0.589850558410361	3
LINC00861	1	2.2040117025416	2
LINC00863	0.972727272727273	0.903507902905251	1
LINC00865	1	3.16227766016838	2
LINC00866	0.871428571428571	1.14867072934085	3
LINC00868	1	3.16227766016838	2
LINC00870	0.968421052631579	1.69967317119759	1
LINC00877	0.952777777777778	0.555812606170709	1
LINC00880	0.9	0.962819659257363	1
LINC00881	0.878571428571429	0.704280554572594	3
LINC00882	0.907407407407407	0.34875565407014	1
LINC00884	0.935	0.783072623972295	1
LINC00885	0.99	1.73813701814545	2
LINC00886	0.845454545454545	0.602338601936834	3
LINC00887	0.925	0.788235493202231	1
LINC00888	0.970588235294118	0.736058048575219	1
LINC00890	1	3.16227766016838	2
LINC00892	0.978260869565217	2.07430014424995	2
LINC00895	0.985714285714286	2.18898758942728	2
LINC00896	0.935714285714286	0.76825265395354	1
LINC00899	0.815	0.640878044107485	3
LINC00900	0.985714285714286	1.41911553049387	1
LINC00905	1	3.16227766016838	2
LINC00908	0.903448275862069	0.510148034796828	1
LINC00909	0.9625	0.670786170338747	1
LINC00910	0.666666666666667	0.189196099326313	3
LINC00920	0.8625	0.508469359515419	3
LINC00921	0.95	0.955813918560292	1
LINC00924	1	3.16227766016838	2
LINC00926	0.888888888888889	1.34642693714736	1
LINC00928	1	3.16227766016838	2
LINC00930	1	3.16227766016838	2
LINC00933	0.892307692307692	0.553494117813825	3
LINC00938	0.933333333333333	0.942809041582063	1
LINC00939	0.871428571428571	1.38819427074647	3
LINC00940	0.908695652173913	0.712282380214737	1
LINC00941	0.978571428571429	1.07575425288982	1
LINC00942	0.984615384615385	1.69967317119759	2
LINC00944	0.914285714285714	1.30995279737895	1
LINC00945	1	3.16227766016838	2
LINC00951	1	3.16227766016838	2
LINC00954	0.977777777777778	1.31739788601722	1
LINC00955	0.985714285714286	1.29099444873581	1
LINC00957	0.977777777777778	1.31739788601722	1
LINC00959	0.983333333333333	2.23860176638917	2
LINC00961	0.9	0.690065559342354	1
LINC00963	0.664285714285714	0.224642675312508	3
LINC00967	1	3.16227766016838	2
LINC00968	0.94	0.893650441230301	1
LINC00970	0.955555555555555	1.70276489393682	1
LINC00976	1	3.16227766016838	2
LINC00977	0.995	1.19733474067594	1
LINC00982	0.952631578947368	1.34476392823266	1
LINC00994	1	3.16227766016838	2
LINC00996	0.95	1.4142135623731	1
LINC00998	0.95	1.18634202800348	1
LINC01003	0.975	1.4142135623731	1
LINC01004	0.97	2.17722356054911	2
LINC01006	1	3.16227766016838	2
LINC01010	0.970833333333333	1.16258390716348	1
LINC01011	0.9125	0.702728368926307	1
LINC01012	0.85	1.09994388184574	3
LINC01013	0.975	2.16024689946929	2
LINC01014	0.975	2.16024689946929	2
LINC01016	0.966666666666667	1.34943975572124	1
LINC01018	1	3.16227766016838	2
LINC01021	1	3.16227766016838	2
LINC01022	0.978571428571429	1.66493566394932	1
LINC01023	1	1.05409255338946	1
LINC01024	0.9625	1.00045903146783	1
LINC01036	1	3.16227766016838	2
LINC01038	0.928571428571429	2.1444732295132	2
LINC01043	1	3.16227766016838	2
LINC01046	1	3.16227766016838	2
LINC01047	1	3.16227766016838	2
LINC01048	0.985714285714286	2.18898758942728	2
LINC01049	1	3.16227766016838	2
LINC01053	1	3.16227766016838	2
LINC01054	0.982352941176471	1.63299316185545	1
LINC01055	1	3.16227766016838	2
LINC01058	0.888	0.236163312648033	3
LINC01060	1	3.16227766016838	2
LINC01063	0.944444444444444	0.710306375722681	1
LINC01065	1	2.75126233653653	2
LINC01068	1	3.16227766016838	2
LINC01069	1	3.16227766016838	2
LINC01072	1	3.16227766016838	2
LINC01080	0.936363636363636	1.69320436306111	1
LINC01081	1	3.16227766016838	2
LINC01082	1	2.41522945769824	2
LINC01085	1	2.46073704902771	2
LINC01087	0.988888888888889	2.10818510677892	2
LINC01088	1	1.9436506316151	2
LINC01089	0.745454545454545	0.25498177590045	3
LINC01091	0.992857142857143	2.16024689946929	2
LINC01093	0.976470588235294	1.57854728767642	1
LINC01094	0.936	0.437062766039532	1
LINC01095	1	3.16227766016838	2
LINC01096	0.975	1.69967317119759	2
LINC01097	1	3.16227766016838	2
LINC01100	1	3.16227766016838	2
LINC01101	0.97037037037037	1.08796758655199	1
LINC01102	1	2.75126233653653	2
LINC01104	0.9875	1.69320436306111	2
LINC01105	0.966666666666667	2.18898758942728	2
LINC01107	1	3.16227766016838	2
LINC01108	1	3.16227766016838	2
LINC01111	1	3.16227766016838	2
LINC01114	1	3.16227766016838	2
LINC01116	0.95	1.34256066373273	1
LINC01117	0.95	1.34256066373273	1
LINC01118	1	2.33770242069211	2
LINC01119	0.988888888888889	2.16024689946929	2
LINC01121	1	3.16227766016838	2
LINC01124	0.988888888888889	1.49071198499986	1
LINC01126	0.833333333333333	0.43088002549652	3
LINC01127	0.925	1.35526185435788	1
LINC01128	0.95	0.471404520791032	1
LINC01132	0.859375	0.38743984130328	3
LINC01133	0.99	1.73813701814545	2
LINC01134	0.977777777777778	1.62905212796553	1
LINC01135	0.844444444444444	0.534466345350312	3
LINC01136	0.825	0.266769952449379	3
LINC01137	0.744444444444444	0.437003686737563	3
LINC01139	1	1.74801474695025	2
LINC01140	0.95	1.0883809088526	1
LINC01141	1	2.10818510677892	2
LINC01142	1	3.16227766016838	2
LINC01143	1	1.79161283295523	2
LINC01144	0.7	0.351364184463153	3
LINC01146	0.9875	2.12438968884444	2
LINC01152	1	1.20146622233431	1
LINC01158	1	2.13490588299618	2
LINC01159	1	1.86660787679321	2
LINC01167	0.951515151515152	0.604256271869455	1
LINC01168	0.99	1.62905212796553	2
LINC01169	0.9625	1.68447783147725	1
LINC01170	1	3.16227766016838	2
LINC01173	1	3.16227766016838	2
LINC01176	0.96875	1.21819580027618	1
LINC01179	1	3.16227766016838	2
LINC01181	1	3.16227766016838	2
LINC01182	0.973333333333333	1.39139509185252	1
LINC01184	0.99	1.16971267064356	1
LINC01185	0.822222222222222	0.736357401145817	3
LINC01186	0.9	1.1653431646335	1
LINC01197	0.909090909090909	1.51335700781626	1
LINC01203	1	3.16227766016838	2
LINC01204	0.975	2.53859103528797	2
LINC01205	1	3.16227766016838	2
LINC01207	1	2.41522945769824	2
LINC01213	0.95	1.30526001383008	1
LINC01215	0.958823529411765	1.11457792487438	1
LINC01219	0.973333333333333	1.57797240854518	1
LINC01220	0.861538461538461	0.355001591811165	3
LINC01222	1	3.16227766016838	2
LINC01224	1	2.34224488709253	2
LINC01225	0.966666666666667	2.41522945769824	2
LINC01227	1	1.49457560785565	1
LINC01229	0.946666666666667	0.962432331355594	1
LINC01230	1	1.70276489393682	2
LINC01231	1	2.53859103528797	2
LINC01232	0.925	0.416950017033768	1
LINC01233	1	1.29099444873581	1
LINC01237	0.940909090909091	0.542940678618637	1
LINC01238	1	3.16227766016838	2
LINC01239	1	3.16227766016838	2
LINC01248	0.99	1.93797296428115	2
LINC01249	1	3.16227766016838	2
LINC01251	1	2.10818510677892	2
LINC01252	1	3.16227766016838	2
LINC01254	1	3.16227766016838	2
LINC01258	0.942857142857143	2.03052915972739	2
LINC01260	0.966666666666667	2.10818510677892	2
LINC01262	0.912903225806452	0.870836640224175	1
LINC01264	0.969230769230769	1.66493566394932	1
LINC01265	1	3.16227766016838	2
LINC01267	0.957142857142857	2.16024689946929	2
LINC01268	0.916666666666667	0.878265257344814	1
LINC01269	0.97	1.3592162339178	1
LINC01270	0.896551724137931	0.561855814257709	1
LINC01271	0.917857142857143	0.580559947482417	1
LINC01273	0.923076923076923	0.846307322936605	1
LINC01276	0.958333333333333	1.11091886072277	1
LINC01277	0.933333333333333	2.16024689946929	2
LINC01278	0.991666666666667	0.962819659257363	1
LINC01279	1	3.16227766016838	2
LINC01280	0.955555555555555	1.70276489393682	1
LINC01281	0.946666666666667	1.62745298998606	1
LINC01285	0.972222222222222	1.16032573340569	1
LINC01288	1	3.16227766016838	2
LINC01298	0.95	2.12438968884444	2
LINC01299	0.969230769230769	1.64168123050466	1
LINC01300	1	3.16227766016838	2
LINC01301	0.990476190476191	1.3908513755374	1
LINC01305	0.96	1.55036386629521	1
LINC01311	0.98	0.936971158568409	1
LINC01314	0.98	2.10818510677892	2
LINC01315	0.916666666666667	0.70417879021953	1
LINC01317	1	3.16227766016838	2
LINC01322	1	1.91070501407037	2
LINC01331	1	3.16227766016838	2
LINC01336	0.94	0.790569415042095	1
LINC01337	1	3.16227766016838	2
LINC01338	1	3.16227766016838	2
LINC01341	0.975	2.16024689946929	2
LINC01342	0.926666666666667	1.41839145496814	1
LINC01343	1	3.16227766016838	2
LINC01344	1	3.16227766016838	2
LINC01346	1	3.16227766016838	2
LINC01347	1	2.62936879248872	2
LINC01351	1	2.41522945769824	2
LINC01352	1	2.18898758942728	2
LINC01353	0.785714285714286	0.266769952449379	3
LINC01354	0.831818181818182	0.561855814257709	3
LINC01356	1	3.16227766016838	2
LINC01358	0.915	0.455823806871118	1
LINC01359	0.942857142857143	0.598436898731258	1
LINC01363	1	3.16227766016838	2
LINC01366	0.893103448275862	0.777777777777778	1
LINC01378	1	3.16227766016838	2
LINC01381	1	3.16227766016838	2
LINC01384	1	2.41522945769824	2
LINC01389	0.94	0.893650441230301	1
LINC01391	0.971428571428571	2.12438968884444	2
LINC01392	0.95	0.685828088758301	1
LINC01397	1	3.16227766016838	2
LINC01398	0.966666666666667	2.41522945769824	2
LINC01405	1	2.13490588299618	2
LINC01410	0.842857142857143	0.65734219812218	3
LINC01412	0.916666666666667	0.833562870132435	1
LINC01413	1	3.16227766016838	2
LINC01415	0.993333333333333	1.38819427074647	1
LINC01422	1	2.24982852570184	2
LINC01423	1	3.16227766016838	2
LINC01424	0.965217391304348	0.491575460243547	1
LINC01426	0.945833333333333	0.698416124083398	1
LINC01427	1	3.16227766016838	2
LINC01430	0.99	2.2040117025416	2
LINC01431	0.966666666666667	1.29099444873581	1
LINC01433	1	2.62936879248872	2
LINC01436	0.983333333333333	2.13490588299618	2
LINC01443	1	3.16227766016838	2
LINC01444	1	2.62936879248872	2
LINC01446	1	3.16227766016838	2
LINC01447	0.914285714285714	0.718863885583394	1
LINC01451	0.933333333333333	1.81216738114445	1
LINC01455	0.992857142857143	1.14395890455411	1
LINC01460	0.947058823529412	1.14956470622871	1
LINC01461	0.965384615384615	0.620876419543109	1
LINC01465	0.952941176470588	1.01980390271856	1
LINC01474	0.976923076923077	1.72300609401128	2
LINC01475	1	3.16227766016838	2
LINC01476	1	3.16227766016838	2
LINC01479	0.964705882352941	1.67828339701033	1
LINC01480	1	3.16227766016838	2
LINC01481	1	1.42964881967547	1
LINC01482	0.971428571428571	1.11863025087154	1
LINC01483	1	3.16227766016838	2
LINC01484	0.982352941176471	1.68325082306035	2
LINC01485	0.986666666666667	2.11273941130211	2
LINC01486	1	3.16227766016838	2
LINC01488	1	3.16227766016838	2
LINC01489	0.944444444444444	1.0621289534855	1
LINC01495	1	3.16227766016838	2
LINC01497	1	3.16227766016838	2
LINC01503	0.73125	0.578648028432514	3
LINC01504	0.893103448275862	0.384900179459751	3
LINC01505	0.991666666666667	2.1159672857208	2
LINC01506	0.942307692307692	0.893939317554697	1
LINC01507	1	2.16024689946929	2
LINC01508	0.957142857142857	1.9436506316151	2
LINC01509	0.985714285714286	2.1286732957408	2
LINC01510	1	3.16227766016838	2
LINC01511	0.981818181818182	1.6637054561547	2
LINC01512	0.9625	2.11904651358147	2
LINC01515	0.933333333333333	1.69967317119759	1
LINC01516	1	1.30995279737895	1
LINC01517	1	3.16227766016838	2
LINC01521	0.916666666666667	0.405301063590684	1
LINC01522	0.985714285714286	1.64570147151096	2
LINC01524	1	2.12438968884444	2
LINC01525	1	3.16227766016838	2
LINC01526	0.990909090909091	2.1444732295132	2
LINC01529	1	3.16227766016838	2
LINC01530	0.971428571428571	1.10492102890195	1
LINC01531	1	2.24982852570184	2
LINC01532	0.992857142857143	1.64053589558149	2
LINC01534	1	2.10818510677892	2
LINC01535	0.966666666666667	1.74801474695025	2
LINC01537	0.981818181818182	1.6637054561547	2
LINC01544	0.983333333333333	1.67157252278105	2
LINC01546	0.9625	1.33471003306335	1
LINC01547	0.916666666666667	0.287479787288035	1
LINC01548	1	3.16227766016838	2
LINC01550	0.98	1.1653431646335	1
LINC01554	1	3.16227766016838	2
LINC01555	1	2.13490588299618	2
LINC01556	0.7	0.351364184463153	3
LINC01558	0.985	1.14208048144032	1
LINC01559	1	3.16227766016838	2
LINC01560	0.853846153846154	0.52704627669473	3
LINC01563	1	2.10818510677892	2
LINC01564	0.907142857142857	1.10492102890195	1
LINC01565	0.9625	2.11904651358147	2
LINC01567	0.95	1.34943975572124	1
LINC01569	0.85	0.362655862183996	3
LINC01570	1	3.16227766016838	2
LINC01571	0.954545454545454	0.76262521740513	1
LINC01572	0.964705882352941	0.962432331355594	1
LINC01578	0.815	0.331326677759422	3
LINC01585	0.925	0.871571677034435	1
LINC01586	1	1.79161283295523	2
LINC01587	1	2.7937810615772	2
LINC01588	0.95	2.10818510677892	2
LINC01589	1	2.24982852570184	2
LINC01590	0.96	2.13490588299618	2
LINC01592	1	2.58731808559231	2
LINC01594	1	3.16227766016838	2
LINC01596	0.961538461538461	2.12438968884444	2
LINC01597	1	3.16227766016838	2
LINC01599	0.871428571428571	0.986013297183269	3
LINC01600	0.97	0.5499387330648	1
LINC01602	1	3.16227766016838	2
LINC01605	0.978571428571429	1.75487457531486	2
LINC01606	1	3.16227766016838	2
LINC01607	0.957692307692308	0.598268746518342	1
LINC01609	1	2.10818510677892	2
LINC01612	1	3.16227766016838	2
LINC01613	1	3.16227766016838	2
LINC01614	0.984615384615385	1.64053589558149	1
LINC01615	0.971428571428571	1.79798189972849	2
LINC01619	0.95	0.823257300310473	1
LINC01620	0.972222222222222	1.14208048144032	1
LINC01622	1	3.16227766016838	2
LINC01623	0.7	0.405461580141105	3
LINC01624	0.95625	1.32907321949106	1
LINC01625	0.9375	0.69908051441636	1
LINC01626	0.931578947368421	0.830725084890704	1
LINC01629	0.847058823529412	0.936990953078563	3
LINC01634	1	3.16227766016838	2
LINC01635	0.9	0.773492468153762	1
LINC01637	0.95	1.1653431646335	1
LINC01644	1	1.84814443701847	2
LINC01645	0.994736842105263	1.13038833052088	1
LINC01655	0.95	1.30585103039368	1
LINC01656	1	2.16024689946929	2
LINC01659	0.98	2.24982852570184	2
LINC01663	0.95	1.84814443701847	2
LINC01664	0.905	0.962819659257363	1
LINC01668	0.96	2.13490588299618	2
LINC01669	0.956521739130435	0.857694129913284	1
LINC01671	0.985714285714286	1.67186688731157	2
LINC01672	1	2.24982852570184	2
LINC01679	0.952941176470588	0.489897948556636	1
LINC01684	0.992857142857143	1.64053589558149	2
LINC01686	0.91875	0.499702646420326	1
LINC01693	0.941666666666667	1.45624603294366	1
LINC01695	1	1.59735854597755	2
LINC01696	1	3.16227766016838	2
LINC01699	1	3.16227766016838	2
LINC01704	0.966666666666667	2.41522945769824	2
LINC01711	0.992857142857143	1.86587284708296	2
LINC01714	1	3.16227766016838	2
LINC01716	0.98	1.65738154335292	1
LINC01719	0.85625	0.490243774348717	3
LINC01725	0.992857142857143	1.41421356237309	1
LINC01730	0.8	0.562457131425461	3
LINC01732	0.99	2.11904651358147	2
LINC01736	0.98	2.62936879248872	2
LINC01740	0.95	1.40545673785261	1
LINC01741	1	3.16227766016838	2
LINC01743	0.983333333333333	2.33770242069211	2
LINC01744	1	3.16227766016838	2
LINC01749	0.96875	1.2982923839161	1
LINC01750	0.8	0.819849763747358	3
LINC01759	0.89	0.910452723790475	1
LINC01762	1	3.16227766016838	2
LINC01766	1	3.16227766016838	2
LINC01770	0.925	0.612706637003771	1
LINC01771	0.910526315789474	0.543069566615377	1
LINC01775	0.954545454545454	1.07043604822209	1
LINC01782	1	3.16227766016838	2
LINC01787	1	3.16227766016838	2
LINC01788	0.9875	1.84814443701847	2
LINC01796	1	3.16227766016838	2
LINC01797	1	3.16227766016838	2
LINC01798	0.9625	1.62905212796553	1
LINC01800	0.884615384615385	1.34476392823266	1
LINC01804	1	3.16227766016838	2
LINC01806	0.928571428571429	1.45932505961819	1
LINC01814	0.861538461538461	0.531143614418429	3
LINC01816	0.75	0.262588558715902	3
LINC01819	0.928571428571429	1.21000841747914	1
LINC01832	1	3.16227766016838	2
LINC01835	1	3.16227766016838	2
LINC01840	0.990909090909091	1.79161283295523	2
LINC01841	0.792307692307692	0.552770798392567	3
LINC01842	0.975	2.16024689946929	2
LINC01843	0.76	0.484278001381509	3
LINC01845	1	3.16227766016838	2
LINC01847	1	3.16227766016838	2
LINC01848	1	3.16227766016838	2
LINC01857	0.928571428571429	1.56149659139502	1
LINC01864	1	3.16227766016838	2
LINC01876	1	3.16227766016838	2
LINC01879	0.977272727272727	1.64758162918057	1
LINC01881	0.941666666666667	0.579213123481375	1
LINC01882	1	3.16227766016838	2
LINC01907	0.945454545454546	1.71049635196583	1
LINC01910	0.9625	1.62905212796553	1
LINC01913	1	2.33770242069211	2
LINC01914	0.9	0.452155332208351	1
LINC01915	1	2.33770242069211	2
LINC01918	1	3.16227766016838	2
