gene	enhancer	hic_contact
LPCAT1	chr5_1181244_1182343	0.00253
LPCAT1	chr5_1182711_1184226	0.00253
LPCAT1	chr5_1239377_1240273	0.001193
LPCAT1	chr5_1330341_1331179	0.00291
LPCAT1	chr5_1335460_1338221	0.002294
LPCAT1	chr5_1385587_1387677	0.002301
LPCAT1	chr5_1535802_1537511	0.015229
LPCAT1	chr5_1567847_1569150	0.007104
LPCAT2	chr16_55535599_55537352	0.02892
LPCAT2	chr16_56442341_56443817	0.000693
LPCAT2	chr16_57302574_57303561	0.000082
LPCAT2	chr16_57333210_57335328	0.000045
LPCAT3	chr12_7044436_7048280	0.003681
LPCAT3	chr12_7105904_7107382	0.012324
LPCAT4	chr15_34651654_34652834	0.037742
LPCAT4	chr15_34654604_34655089	0.037742
LPGAT1	chr1_211820968_211822489	0.000842
LPGAT1	chr1_212082924_212084086	0.003756
LPGAT1	chr1_212085084_212085966	0.003157
LPGAT1	chr1_212093484_212094499	0.004161
LPGAT1	chr1_212101558_212103004	0.003269
LPGAT1	chr1_212731006_212732922	0.000359
LPIN2	chr18_2978230_2981951	0.00986
LPIN2	chr18_2982521_2983327	0.00986
LPIN2	chr18_2984676_2985343	0.009088
LPIN2	chr18_3026290_3028680	0.011677
LPIN2	chr18_3043082_3043686	0.006892
LPIN2	chr18_3044896_3045682	0.006376
LPIN2	chr18_3051309_3052671	0.007608
LPIN3	chr20_39631457_39632828	0.001312
LPIN3	chr20_39778278_39778677	0.005309
LPIN3	chr20_39860758_39863100	0.006412
LPIN3	chr20_39950348_39950885	0.008712
LPP	chr3_187455314_187460280	0.002169
LPP	chr3_187467768_187469128	0.002621
LPP	chr3_187720492_187722209	0.001404
LPP	chr3_187932874_187933276	0.039462
LPP	chr3_187934359_187935332	0.039462
LPP	chr3_187936946_187937468	0.039462
LPP	chr3_187938023_187939500	0.039462
LPP-AS2	chr3_187455314_187460280	0.003381
LPP-AS2	chr3_187467768_187469128	0.002476
LPP-AS2	chr3_187720492_187722209	0.00231
LPP-AS2	chr3_187875856_187876279	0.033236
LPP-AS2	chr3_187876790_187877851	0.033236
LPP-AS2	chr3_187881804_187882791	0.013008
LPXN	chr11_57545013_57547539	0.001546
LRAT	chr4_153877522_153879417	0.000146
LRAT	chr4_155605200_155605738	0.003765
LRAT	chr4_155613534_155613964	0.004698
LRBA	chr4_151643720_151644739	0.000993
LRCH1	chr13_47125460_47126037	0.032187
LRCH1	chr13_47181131_47182610	0.004747
LRCH1	chr13_47234574_47235473	0.005727
LRCH1	chr13_47253213_47254664	0.005492
LRCH3	chr3_197246460_197249121	0.001204
LRCH3	chr3_197317057_197317867	0.002138
LRCH4	chr7_100141678_100145003	0.006489
LRCH4	chr7_100180726_100182289	0.032559
LRFN3	chr19_36133963_36136319	0.001494
LRFN3	chr19_36421900_36423596	0.026771
LRFN3	chr19_36618242_36619715	0.001504
LRG1	chr19_4389678_4392427	0.001831
LRIG1	chr3_66492267_66494236	0.005055
LRIG1	chr3_66527252_66527694	0.006286
LRIG1	chr3_66531048_66532547	0.006698
LRIG1	chr3_66533390_66534482	0.006698
LRIG1	chr3_66542470_66544157	0.010137
LRIG1	chr3_66545256_66546965	0.02419
LRIG1	chr3_66555229_66556205	0.027631
LRIG1	chr3_66692514_66693342	0.002638
LRIG2	chr1_113446467_113449064	0.002795
LRIG3	chr12_59309114_59309838	0.034954
LRIG3	chr12_59310476_59311488	0.034954
LRIG3	chr12_59317119_59317887	0.030094
LRIG3	chr12_59318771_59319818	0.030094
LRMP	chr12_25396167_25396689	0.000677
LRMP	chr12_25537138_25540733	0.001381
LRMP	chr12_26253690_26254879	0.000075
LRMP	chr12_26265152_26268262	0.000177
LRP1	chr12_57523280_57525144	0.058386
LRP1	chr12_57532295_57533033	0.020435
LRP1	chr12_57542407_57544185	0.012874
LRP1-AS	chr12_57532295_57533033	0.027256
LRP1-AS	chr12_57542407_57544185	0.053387
LRP10	chr14_23290047_23292972	0.00595
LRP10	chr14_23321815_23323171	0.009566
LRP10	chr14_23354336_23354715	0.025603
LRP10	chr14_23355395_23358245	0.018864
LRP11	chr6_150161434_150162594	0.010598
LRP11	chr6_150208178_150209719	0.012087
LRP11	chr6_150522506_150523949	0.000458
LRP12	chr8_103820415_103821742	0.00006
LRP1B	chr2_141094506_141095120	0.000394
LRP1B	chr2_143625562_143626321	0.000598
LRP1B	chr2_143627000_143628517	0.000598
LRP1B	chr2_143630662_143632420	0.000323
LRP1B	chr2_144691636_144693204	0.000173
LRP4	chr11_46293393_46296319	0.000342
LRP4	chr11_46937824_46939080	0.02303
LRP4	chr11_46941304_46942899	0.042298
LRP4	chr11_46951342_46952180	0.019904
LRP4-AS1	chr11_46293393_46296319	0.000287
LRP4-AS1	chr11_46847565_46848952	0.012245
LRP5	chr11_68064967_68066857	0.011489
LRP5	chr11_68070099_68070951	0.017931
LRP5	chr11_68081132_68083407	0.035186
LRP5	chr11_68088789_68089722	0.035186
LRP5	chr11_68097910_68099413	0.019189
LRP6	chr12_12234672_12235390	0.003211
LRP6	chr12_12466781_12467357	0.004823
LRP6	chr12_12556104_12557603	0.001371
LRP8	chr1_53168450_53169561	0.000459
LRP8	chr1_53611434_53612536	0.00086
LRP8	chr1_53791247_53792713	0.038363
LRPAP1	chr4_2413888_2416236	0.000211
LRPAP1	chr4_2762352_2764154	0.000226
LRPPRC	chr2_43036079_43039040	0.000316
LRPPRC	chr2_43388750_43390759	0.000158
LRPPRC	chr2_43395279_43398163	0.00023
LRPPRC	chr2_43420419_43422767	0.000238
LRPPRC	chr2_43444552_43449877	0.000144
LRR1	chr14_50061154_50062541	0.024792
LRR1	chr14_50063027_50063737	0.024792
LRR1	chr14_50465741_50470793	0.000801
LRR1	chr14_50465741_50470793	0.000998
LRRC1	chr6_52588613_52591032	0.000347
LRRC1	chr6_53223335_53225596	0.000613
LRRC1	chr6_53412037_53413718	0.001288
LRRC1	chr6_53515985_53517577	0.001451
LRRC1	chr6_53599070_53601013	0.004378
LRRC1	chr6_53656792_53657398	0.02962
LRRC1	chr6_53657645_53658768	0.02962
LRRC1	chr6_53675536_53676954	0.006647
LRRC1	chr6_53692392_53693379	0.00617
LRRC10B	chr11_61279901_61280211	0.041875
LRRC14	chr8_145697582_145699680	0.013208
LRRC14	chr8_145721185_145722358	0.011756
LRRC14	chr8_145725795_145727190	0.012003
LRRC14	chr8_145747271_145749455	0.052574
LRRC14B	chr5_188247_189289	0.028927
LRRC14B	chr5_310375_311466	0.002836
LRRC14B	chr5_505908_506651	0.001409
LRRC14B	chr5_513841_515682	0.001484
LRRC14B	chr5_518577_519185	0.001484
LRRC14B	chr5_546471_547886	0.000699
LRRC14B	chr5_756485_760342	0.000432
LRRC14B	chr5_1105524_1109188	0.000421
LRRC14B	chr5_1182711_1184226	0.000131
LRRC14B	chr5_1239377_1240273	0.000466
LRRC19	chr9_27003486_27004371	0.025548
LRRC19	chr9_27007072_27007474	0.028253
LRRC19	chr9_27371163_27371802	0.000737
LRRC19	chr9_27379340_27380309	0.000746
LRRC19	chr9_27441105_27442013	0.000547
LRRC2	chr3_46446388_46447540	0.002167
LRRC2	chr3_46988012_46991108	0.000315
LRRC20	chr10_71987378_71988093	0.005579
LRRC20	chr10_72147008_72147896	0.047107
LRRC20	chr10_73525830_73527832	0.000639
LRRC23	chr12_6999682_7001103	0.025459
LRRC23	chr12_7008658_7009793	0.045058
LRRC23	chr12_7034650_7035684	0.015174
LRRC23	chr12_7044436_7048280	0.00676
LRRC25	chr19_18421033_18421827	0.004102
LRRC25	chr19_18430395_18430941	0.005327
LRRC25	chr19_18439097_18440103	0.006675
LRRC25	chr19_18475136_18476431	0.0112
LRRC25	chr19_18484361_18486427	0.013904
LRRC25	chr19_18495464_18495938	0.02432
LRRC25	chr19_18512490_18512997	0.053644
LRRC27	chr10_134220089_134223013	0.003642
LRRC27	chr10_134259957_134263955	0.003935
LRRC27	chr10_134271211_134273424	0.002246
LRRC27	chr10_134330027_134333460	0.001877
LRRC28	chr15_99393980_99397503	0.00051
LRRC29	chr16_67495508_67496470	0.002817
LRRC3	chr21_45877466_45878221	0.031225
LRRC3-AS1	chr21_45877466_45878221	0.031225
LRRC31	chr3_169580859_169581865	0.025256
LRRC31	chr3_169583001_169583560	0.025256
LRRC31	chr3_169589048_169589608	0.025256
LRRC31	chr3_169594733_169594933	0.024332
LRRC31	chr3_169763384_169765167	0.00308
LRRC31	chr3_169794552_169795504	0.00241
LRRC32	chr11_75445594_75446505	0.00049
LRRC32	chr11_75944985_75947845	0.001544
LRRC32	chr11_76383341_76384813	0.037247
LRRC32	chr11_76455686_76457227	0.001774
LRRC32	chr11_76797400_76798667	0.000941
LRRC34	chr3_169763384_169765167	0.002369
LRRC34	chr3_169794552_169795504	0.001589
LRRC36	chr16_67363870_67364310	0.052552
LRRC36	chr16_67495508_67496470	0.003244
LRRC37A5P	chr9_114367101_114368212	0.014531
LRRC37A5P	chr9_114389549_114390214	0.013326
LRRC37A5P	chr9_114721515_114723078	0.000651
LRRC37A6P	chr10_26910083_26912135	0.000555
LRRC37A6P	chr10_27536056_27536270	0.047857
LRRC41	chr1_46766154_46768246	0.050202
LRRC42	chr1_55259761_55261344	0.000956
LRRC43	chr12_122580894_122584846	0.004091
LRRC45	chr17_79823457_79824358	0.003266
LRRC45	chr17_80224901_80226425	0.001966
LRRC46	chr17_45887338_45888882	0.008991
LRRC46	chr17_45897322_45898103	0.020805
LRRC46	chr17_45960860_45963411	0.007094
LRRC46	chr17_46036781_46038023	0.004105
LRRC47	chr1_2506988_2510677	0.000158
LRRC47	chr1_3236444_3237729	0.000385
LRRC47	chr1_3691108_3692851	0.010864
LRRC56	chr11_271005_272783	0.001653
LRRC56	chr11_445699_446279	0.003884
LRRC56	chr11_587127_588407	0.006204
LRRC58	chr3_119513795_119515131	0.000658
LRRC58	chr3_119814316_119815088	0.00177
LRRC58	chr3_120135686_120136918	0.003691
LRRC59	chr17_48618405_48621400	0.00163
LRRC6	chr8_134261326_134262854	0.000567
LRRC6	chr8_134272629_134273562	0.000517
LRRC6	chr8_134381042_134382950	0.000249
LRRC6	chr8_134387308_134389787	0.000524
LRRC6	chr8_134440580_134442022	0.000551
LRRC6	chr8_134459584_134461212	0.00067
LRRC63	chr13_45337696_45339645	0.000051
LRRC63	chr13_45491299_45493220	0.000196
LRRC66	chr4_52775033_52776150	0.005723
LRRC66	chr4_52877107_52877896	0.042803
LRRC66	chr4_52878926_52879251	0.042803
LRRC66	chr4_52881154_52881839	0.042803
LRRC66	chr4_52884743_52885101	0.042803
LRRC73	chr6_43141634_43142933	0.002085
LRRC73	chr6_43236946_43238974	0.005326
LRRC73	chr6_43242786_43246690	0.00337
LRRC73	chr6_43461692_43462405	0.012478
LRRC74B	chr22_21239564_21240414	0.002366
LRRC74B	chr22_21304879_21306776	0.003508
LRRC74B	chr22_21307047_21307681	0.003508
LRRC75A	chr17_16188949_16191413	0.001568
LRRC75A	chr17_16200234_16202047	0.002146
LRRC75A	chr17_16366414_16367654	0.010557
LRRC75A	chr17_16367980_16368180	0.010557
LRRC75A	chr17_16368942_16370062	0.010557
LRRC75A	chr17_16373251_16374131	0.012559
LRRC75A	chr17_16387719_16390601	0.029392
LRRC75A	chr17_16391815_16392334	0.029392
LRRC75A	chr17_16411242_16411874	0.018834
LRRC75A	chr17_16438403_16440822	0.006334
LRRC75A-AS1	chr17_16188949_16191413	0.002802
LRRC75A-AS1	chr17_16200234_16202047	0.00279
LRRC75A-AS1	chr17_16348537_16349311	0.03232
LRRC75A-AS1	chr17_16366414_16367654	0.006086
LRRC75A-AS1	chr17_16368942_16370062	0.006086
LRRC75A-AS1	chr17_16387719_16390601	0.005246
LRRC75A-AS1	chr17_16438403_16440822	0.005269
LRRC75B	chr22_24945707_24946939	0.005544
LRRC75B	chr22_24974257_24975703	0.02543
LRRC75B	chr22_24990099_24990829	0.047324
LRRC75B	chr22_24997260_24998132	0.021982
LRRC8A	chr9_131641593_131642776	0.05861
LRRC8A	chr9_131900694_131904723	0.000601
LRRC8C	chr1_90227710_90229452	0.007493
LRRC8C	chr1_90308082_90310723	0.002174
LRRC8C	chr1_90455094_90455987	0.002958
LRRC8D	chr1_90308082_90310723	0.010433
LRRC8D	chr1_90331083_90331874	0.004921
LRRC8D	chr1_90455094_90455987	0.005844
LRRC9	chr14_60398069_60398269	0.014095
LRRFIP1	chr2_238586383_238587318	0.013143
LRRFIP1	chr2_238601857_238602747	0.041963
LRRFIP1	chr2_238602983_238604479	0.041963
LRRFIP1	chr2_238610512_238612980	0.020146
LRRFIP1	chr2_238613108_238614055	0.020146
LRRFIP1	chr2_238623339_238624762	0.011133
LRRFIP1	chr2_238633807_238634586	0.008799
LRRFIP1	chr2_239194188_239195921	0.001124
LRRFIP2	chr3_37172629_37173718	0.00561
LRRFIP2	chr3_37180360_37181578	0.006275
LRRFIP2	chr3_37211568_37212273	0.03011
LRRFIP2	chr3_37270226_37271692	0.004956
LRRIQ3	chr1_75197072_75197632	0.001312
LRRK1	chr15_101260895_101262915	0.002075
LRRK1	chr15_101441915_101443413	0.012025
LRRK1	chr15_101526329_101527215	0.006899
LRRK1	chr15_101546728_101549333	0.010954
LRRK1	chr15_101820180_101820769	0.001686
LRRK2	chr12_39300406_39300983	0.000206
LRRK2	chr12_40410752_40411607	0.001197
LRRK2	chr12_40425770_40427494	0.00152
LRRK2	chr12_40493279_40494174	0.001018
LRRK2	chr12_40619876_40621044	0.019444
LRRN1	chr3_4120766_4121802	0.00134
LRRN1	chr3_4782102_4784360	0.00013
LRRN1	chr3_4865880_4868790	0.000034
LRRN1	chr3_4908520_4911569	0.000078
LRRN1	chr3_5018755_5020000	0.00019
LRRN1	chr3_5026860_5029284	0.000083
LRRN1	chr3_5059434_5060627	0.000118
LRRN4CL	chr11_62318998_62325382	0.002907
LRTOMT	chr11_71748958_71753922	0.009766
LRWD1	chr7_102110279_102110779	0.070936
LSG1	chr3_194403093_194403991	0.016082
LSG1	chr3_194978373_194981950	0.006105
LSM1	chr8_37914430_37916316	0.003898
LSM10	chr1_36838958_36840943	0.008187
LSM10	chr1_36838958_36840943	0.009476
LSM11	chr5_157344811_157347531	0.001634
LSM12	chr17_41437396_41439888	0.000349
LSM12	chr17_42083015_42085645	0.005105
LSM12	chr17_42172399_42173877	0.009656
LSM14A	chr19_33666861_33669290	0.000799
LSM14A	chr19_33794763_33796656	0.000645
LSM14A	chr19_34624938_34626659	0.00645
LSM14A	chr19_34849415_34851064	0.00279
LSM14B	chr20_60694239_60695423	0.041275
LSM14B	chr20_60986116_60988548	0.000898
LSM14B	chr20_61047088_61049757	0.00048
LSM14B	chr20_61282383_61284498	0.000398
LSM2	chr6_31788485_31790774	0.01686
LSM3	chr3_14183455_14187025	0.005915
LSM3	chr3_14245845_14246740	0.006639
LSM3	chr3_14275687_14277240	0.003842
LSM3	chr3_14472652_14476775	0.002258
LSM4	chr19_18388326_18391429	0.016224
LSM4	chr19_18401903_18405068	0.016366
LSM4	chr19_18414156_18418530	0.022449
LSM4	chr19_18421033_18421827	0.02997
LSM4	chr19_18428386_18429640	0.045377
LSM4	chr19_18430395_18430941	0.045377
LSM4	chr19_18431695_18431972	0.045377
LSM4	chr19_18439097_18440103	0.041211
LSM6	chr4_146653200_146658193	0.001333
LSM6	chr4_147113270_147113567	0.009207
LSM6	chr4_147162366_147164439	0.003088
LSM7	chr19_2059227_2063058	0.001971
LSM7	chr19_2330334_2331830	0.043275
LSM7	chr19_2332007_2334471	0.043275
LSP1	chr11_1865132_1866107	0.038301
LSP1	chr11_1871102_1873193	0.042575
LSR	chr19_36133963_36136319	0.00159
LSS	chr21_47562998_47564390	0.005727
LSS	chr21_47646780_47647388	0.038958
LTA4H	chr12_96427532_96427900	0.021913
LTA4H	chr12_96440615_96442618	0.009676
LTB4R	chr14_24783791_24785958	0.036945
LTB4R	chr14_24893981_24896735	0.005801
LTB4R2	chr14_24772342_24772542	0.049123
LTB4R2	chr14_24773008_24773208	0.049123
LTB4R2	chr14_24783791_24785958	0.017809
LTB4R2	chr14_24893981_24896735	0.00579
LTBP1	chr2_33240479_33241163	0.002409
LTBP3	chr11_65306326_65309784	0.015328
LTBP3	chr11_65313411_65315429	0.021024
LTBP3	chr11_65318352_65321456	0.027061
LTBP3	chr11_65341307_65342455	0.030948
LTBR	chr12_6403370_6405837	0.003209
LTBR	chr12_6444141_6447651	0.009806
LTBR	chr12_6444141_6447651	0.010007
LTBR	chr12_6449097_6450179	0.010007
LTBR	chr12_6454354_6455740	0.00882
LTBR	chr12_6469215_6470706	0.010504
LTBR	chr12_6472300_6473646	0.012543
LTBR	chr12_6481358_6482954	0.022214
LTBR	chr12_6501256_6502034	0.021895
LTK	chr15_41787340_41788783	0.013657
LTK	chr15_41800077_41800641	0.032715
LTN1	chr21_30374589_30376321	0.020557
LTV1	chr6_143246569_143249404	0.00026
LTV1	chr6_144063970_144068853	0.003405
LTV1	chr6_144159548_144159976	0.031585
LTV1	chr6_144536191_144539257	0.000673
LUC7L	chr16_302470_303310	0.011201
LUC7L	chr16_376333_378092	0.006473
LUC7L2	chr7_139928870_139932397	0.000247
LUC7L3	chr17_48618405_48621400	0.003535
LUC7L3	chr17_48763610_48765146	0.005313
LUC7L3	chr17_48768656_48771691	0.005402
LUC7L3	chr17_48768656_48771691	0.007451
LUC7L3	chr17_48798452_48799452	0.047357
LUC7L3	chr17_49025264_49028553	0.001883
LUM	chr12_91502729_91503433	0.022498
LUM	chr12_91519981_91522266	0.008035
LUM	chr12_91532028_91533697	0.007061
LUM	chr12_92463795_92465451	0.000115
LURAP1	chr1_46438374_46439476	0.002202
LURAP1	chr1_46644935_46646383	0.010952
LURAP1	chr1_46648621_46650514	0.010952
LURAP1	chr1_46653170_46653559	0.01247
LURAP1L	chr9_12770395_12770627	0.033839
LURAP1L	chr9_12816732_12819209	0.00693
LURAP1L-AS1	chr9_12816732_12819209	0.03479
LUZP1	chr1_23486883_23487720	0.015181
LUZP1	chr1_23500622_23501796	0.043313
LUZP1	chr1_23513903_23515848	0.011946
LUZP6	chr7_134116672_134118300	0.000158
LUZP6	chr7_135664262_135666274	0.015957
LXN	chr3_156891819_156894149	0.000513
LXN	chr3_158440659_158442134	0.00569
LY6E	chr8_144094479_144096047	0.039183
LY6E	chr8_144097180_144098377	0.039183
LY6E	chr8_144104365_144107222	0.018531
LY6E	chr8_144107384_144108726	0.018531
LY6G5C	chr6_31650535_31651820	0.037318
LY6G5C	chr6_31658137_31658874	0.024
LY6G5C	chr6_31788485_31790774	0.006767
LY6G6E	chr6_31650535_31651820	0.010648
LY6G6E	chr6_31702029_31703306	0.012694
LY6G6E	chr6_31788485_31790774	0.005821
LY75	chr2_160754855_160755267	0.029808
LY75	chr2_160762518_160763204	0.029808
LY75-CD302	chr2_160754855_160755267	0.029808
LY75-CD302	chr2_160762518_160763204	0.029808
LY9	chr1_160751012_160752413	0.013282
LY9	chr1_160982928_160984346	0.001484
LY9	chr1_161368603_161370648	0.000315
LYAR	chr4_2413888_2416236	0.000094
LYAR	chr4_2762352_2764154	0.000162
LYAR	chr4_4286573_4287141	0.03553
LYL1	chr19_13208102_13211596	0.045179
LYL1	chr19_13262235_13267998	0.008747
LYL1	chr19_13262235_13267998	0.004816
LYL1	chr19_13273057_13276300	0.005425
LYL1	chr19_13278246_13279064	0.005509
LYN	chr8_56755866_56758516	0.008588
LYN	chr8_56760055_56761221	0.00889
LYN	chr8_56793633_56794323	0.038257
LYN	chr8_56796001_56796920	0.038257
LYNX1	chr8_143819320_143821482	0.007594
LYNX1	chr8_144107384_144108726	0.003172
LYPD6	chr2_148221483_148222927	0.000182
LYPD6	chr2_150092330_150093249	0.001847
LYPD6	chr2_150134694_150135500	0.00405
LYPD6	chr2_150278448_150279751	0.002455
LYPD6	chr2_151340519_151343151	0.000305
LYPD6B	chr2_148221483_148222927	0.000222
LYPD6B	chr2_149403349_149403967	0.001056
LYPD6B	chr2_149920674_149922169	0.005385
LYPD6B	chr2_150092330_150093249	0.001801
LYPD6B	chr2_150134694_150135500	0.001797
LYPD6B	chr2_150278448_150279751	0.001575
LYPD6B	chr2_151340519_151343151	0.000133
LYPLA1	chr8_53886045_53886592	0.000398
LYPLA2	chr1_24119538_24121748	0.045166
LYPLAL1	chr1_218447143_218448369	0.000469
LYPLAL1	chr1_220097691_220098443	0.00051
LYPLAL1	chr1_220294947_220295816	0.000121
LYPLAL1-AS1	chr1_218447143_218448369	0.000469
LYPLAL1-AS1	chr1_220097691_220098443	0.00051
LYPLAL1-AS1	chr1_220294947_220295816	0.000121
LYRM1	chr16_20908578_20908930	0.041452
LYRM1	chr16_20915474_20916530	0.048975
LYRM1	chr16_22200688_22204330	0.000522
LYRM2	chr6_89743922_89746366	0.000729
LYRM4	chr6_4017959_4019386	0.000224
LYRM4-AS1	chr6_3409907_3411456	0.000292
LYRM4-AS1	chr6_4017959_4019386	0.000355
LYRM4-AS1	chr6_6811035_6812282	0.000579
LYRM7	chr5_130616613_130618208	0.004109
LYRM9	chr17_25659134_25660861	0.000754
LYRM9	chr17_26132336_26133412	0.004998
LYRM9	chr17_26139031_26139371	0.004646
LYRM9	chr17_26172356_26173654	0.004058
LYRM9	chr17_26189054_26189330	0.004546
LYSMD1	chr1_150532358_150536914	0.000428
LYSMD1	chr1_151484938_151487223	0.000423
LYSMD2	chr15_52012478_52012995	0.009832
LYSMD2	chr15_52023571_52024774	0.015971
LYSMD3	chr5_90575178_90577678	0.000279
LYSMD4	chr15_99393980_99397503	0.000454
LYSMD4	chr15_100246746_100250203	0.008463
LYSMD4	chr15_100274903_100275161	0.033131
LYST	chr1_234747295_234749692	0.000098
LYVE1	chr11_9634421_9636952	0.000454
LYVE1	chr11_10580074_10580806	0.018448
LZIC	chr1_9932905_9933733	0.007728
LZIC	chr1_9960068_9962545	0.005513
LZTFL1	chr3_45814584_45815933	0.004225
LZTFL1	chr3_45859014_45860792	0.006456
LZTFL1	chr3_46446388_46447540	0.001174
LZTFL1	chr3_46988012_46991108	0.000106
LZTR1	chr22_21239564_21240414	0.007498
LZTR1	chr22_21304879_21306776	0.010926
LZTR1	chr22_21307047_21307681	0.010926
LZTR1	chr22_21333261_21335019	0.054241
LZTS2	chr10_102761032_102761497	0.051069
LZTS2	chr10_102792013_102793325	0.007402
LZTS2	chr10_102802214_102803499	0.007204
LZTS3	chr20_3791802_3793210	0.000756
M6PR	chr12_8178577_8180047	0.000195
MAATS1	chr3_119419155_119419783	0.03188
MAATS1	chr3_119435898_119436247	0.009202
MAATS1	chr3_119513795_119515131	0.002242
MAATS1	chr3_119814316_119815088	0.000545
MAB21L1	chr13_34115851_34118254	0.000114
MAB21L1	chr13_35437618_35439156	0.000357
MAB21L1	chr13_35923857_35924328	0.001588
MAB21L2	chr4_151178066_151179581	0.001225
MAB21L2	chr4_151643720_151644739	0.001354
MAB21L2	chr4_152719923_152721429	0.000111
MAB21L3	chr1_116652254_116652965	0.02959
MAB21L3	chr1_116721214_116722764	0.002446
MAB21L3	chr1_117017329_117019763	0.002212
MAB21L3	chr1_117026024_117027278	0.002712
MAB21L3	chr1_117027437_117028269	0.002712
MACC1	chr7_20254547_20255334	0.032201
MACC1	chr7_20258658_20261108	0.032201
MAD1L1	chr7_1016585_1017813	0.000344
MAD1L1	chr7_1606147_1607967	0.002047
MAD1L1	chr7_2561210_2565086	0.00112
MAD2L1	chr4_120970565_120971521	0.008143
MAD2L1	chr4_120980252_120980456	0.030097
MAD2L1	chr4_120989054_120989262	0.030097
MAD2L1BP	chr6_43242786_43246690	0.000655
MAD2L1BP	chr6_43669906_43671298	0.005209
MAD2L1BP	chr6_43883831_43885889	0.001472
MAD2L2	chr1_11730845_11732327	0.017178
MADD	chr11_47275287_47275519	0.013927
MADD	chr11_47275811_47277079	0.013927
MADD	chr11_47280760_47281543	0.022142
MAEA	chr4_1298909_1300239	0.013324
MAEA	chr4_2413888_2416236	0.000154
MAF	chr16_79626618_79627502	0.036282
MAF	chr16_79632153_79633088	0.036282
MAF1	chr8_145150979_145151542	0.056181
MAF1	chr8_145547426_145548485	0.003244
MAFB	chr20_39315042_39315871	0.028132
MAFB	chr20_39315963_39316774	0.028132
MAFB	chr20_39631457_39632828	0.000545
MAFF	chr22_38559512_38560471	0.0099
MAFF	chr22_38575776_38576686	0.017588
MAFG	chr17_79823457_79824358	0.005148
MAFG	chr17_79882722_79883233	0.029463
MAFG	chr17_80224901_80226425	0.001357
MAFG-AS1	chr17_79823457_79824358	0.005148
MAFG-AS1	chr17_79882722_79883233	0.029463
MAFG-AS1	chr17_80224901_80226425	0.001357
MAFK	chr7_1562878_1563886	0.021654
MAFK	chr7_1571338_1573151	0.055322
MAFK	chr7_1576052_1578385	0.055322
MAFK	chr7_1606147_1607967	0.009231
MAFTRR	chr16_79757480_79758128	0.003941
MAFTRR	chr16_79785514_79786673	0.008909
MAFTRR	chr16_79799310_79800245	0.034849
MAFTRR	chr16_79801269_79803036	0.034849
MAFTRR	chr16_79805904_79807019	0.034849
MAGED1	chrX_52003898_52005747	0.001348
MAGED1	chrX_52949304_52951004	0.00041
MAGED1	chrX_52963101_52964926	0.000497
MAGED2	chrX_52963101_52964926	0.000374
MAGED2	chrX_53709913_53712045	0.00054
MAGED2	chrX_54665493_54667484	0.003407
MAGED2	chrX_54830230_54830430	0.030718
MAGED2	chrX_55034006_55034554	0.001529
MAGEE1	chrX_73754422_73757299	0.000315
MAGEE1	chrX_75402741_75403824	0.000864
MAGEE1	chrX_75404520_75405011	0.000864
MAGEF1	chr3_183024419_183025820	0.000147
MAGEF1	chr3_184068921_184070371	0.001624
MAGEF1	chr3_184409145_184411774	0.015283
MAGEF1	chr3_184473370_184475521	0.005431
MAGEH1	chrX_53709913_53712045	0.000123
MAGEH1	chrX_54665493_54667484	0.00054
MAGEH1	chrX_55034006_55034554	0.000473
MAGI1	chr3_65949325_65950670	0.003676
MAGI1	chr3_66021866_66023501	0.029082
MAGI1	chr3_66032690_66034050	0.010716
MAGI1-IT1	chr3_65934690_65935506	0.012125
MAGI1-IT1	chr3_65941405_65942168	0.030283
MAGI1-IT1	chr3_65947365_65947833	0.030283
MAGI1-IT1	chr3_65949325_65950670	0.030283
MAGI2	chr7_77646774_77650574	0.000264
MAGI2	chr7_80096014_80096838	0.000821
MAGI2	chr7_80101240_80102552	0.000414
MAGI2-AS3	chr7_77646774_77650574	0.000264
MAGI2-AS3	chr7_80096014_80096838	0.000821
MAGI2-AS3	chr7_80101240_80102552	0.000414
MAGI3	chr1_113931137_113931975	0.034681
MAGI3	chr1_113936734_113937379	0.034681
MAGOH	chr1_53168450_53169561	0.00128
MAGOH	chr1_53611434_53612536	0.001448
MAGOH	chr1_53648344_53649790	0.002995
MAGOH2P	chr17_10627488_10628285	0.01683
MAGOH2P	chr17_10628298_10629101	0.01683
MAGOH2P	chr17_10637089_10637298	0.010401
MAGOH2P	chr17_10640318_10642233	0.006783
MAGOH2P	chr17_10678380_10680709	0.003263
MAGOH2P	chr17_10701193_10702440	0.002188
MAGOH2P	chr17_10746810_10748734	0.002774
MAIP1	chr2_201241191_201245974	0.001245
MAIP1	chr2_201270169_201271470	0.001011
MAJIN	chr11_64654765_64656998	0.003885
MAJIN	chr11_64765734_64767357	0.010496
MAL2	chr8_120188951_120189974	0.004335
MALAT1	chr11_65184715_65187956	0.011267
MALAT1	chr11_65193418_65199169	0.01193
MALAT1	chr11_65243764_65247604	0.019698
MALAT1	chr11_65254314_65258021	0.024756
MALAT1	chr11_65259063_65260851	0.024756
MALAT1	chr11_65266327_65269644	0.047977
MALL	chr2_110858546_110860410	0.016002
MALL	chr2_110860900_110861282	0.019404
MALL	chr2_110863326_110865707	0.019404
