gene	enhancer	hic_contact
LOC105378853	chr1_92020950_92022323	0.000105
LOC105378853	chr1_92268915_92271629	0.000432
LOC105379183	chr5_133467557_133469074	0.001034
LOC105379393	chr8_41685233_41686853	0.001318
LOC105379393	chr8_41852634_41853521	0.006955
LOC105379393	chr8_41894900_41895759	0.015221
LOC105379393	chr8_41997049_41999736	0.007027
LOC105379514	chr4_190567612_190571680	0.009909
LOC105379514	chr4_190576082_190577075	0.013561
LOC105379514	chr4_190583074_190584037	0.014952
LOC105379514	chr4_190588705_190589144	0.019956
LOC105379514	chr4_190601282_190602349	0.042179
LOC105379514	chr4_190610342_190613150	0.017562
LOC105379514	chr4_190617657_190619747	0.010735
LOC105379514	chr4_190620343_190620709	0.012296
LOC105379514	chr4_190626114_190626568	0.011038
LOC105379514	chr4_190633010_190633210	0.007539
LOC105379514	chr4_190633922_190634122	0.007539
LOC105379514	chr4_190637145_190638160	0.007617
LOC105379514	chr4_190647499_190647828	0.005979
LOC105379514	chr4_190660151_190660703	0.004741
LOC105747689	chr2_192482136_192483248	0.004818
LOC105747689	chr2_192489753_192490464	0.004628
LOC105747689	chr2_192502045_192503558	0.005049
LOC105747689	chr2_192540224_192541259	0.010825
LOC105747689	chr2_192544570_192545351	0.03213
LOC105747689	chr2_192555571_192556402	0.024907
LOC105755953	chr10_8101025_8104202	0.001008
LOC105755953	chr10_8224723_8226012	0.000693
LOC105755953	chr10_8373174_8374621	0.00078
LOC105755953	chr10_8445729_8447521	0.000415
LOC105755953	chr10_8457825_8459111	0.001184
LOC106699570	chr16_66549398_66551998	0.000929
LOC106699570	chr16_66906516_66909707	0.003654
LOC106699570	chr16_67554729_67555927	0.000262
LOC107985033	chr17_33487432_33489423	0.002397
LOC107985033	chr17_33639426_33642515	0.003326
LOC107985033	chr17_33865964_33868728	0.010653
LOC108783654	chr17_40699654_40701334	0.044445
LOC115110	chr1_2186545_2188276	0.00078
LOC115110	chr1_2231667_2233168	0.00133
LOC115110	chr1_2477094_2480814	0.014031
LOC115110	chr1_2506988_2510677	0.012182
LOC115110	chr1_2573604_2575337	0.003786
LOC143666	chr11_587127_588407	0.026079
LOC145474	chr14_71945215_71945642	0.03605
LOC145474	chr14_71950280_71950879	0.03605
LOC145474	chr14_72021726_72023252	0.003825
LOC145783	chr15_57178544_57180819	0.008811
LOC145783	chr15_57223931_57224818	0.016098
LOC148413	chr1_1306086_1307992	0.009995
LOC148413	chr1_2186545_2188276	0.000214
LOC148413	chr1_2477094_2480814	0.000044
LOC148696	chr1_207997101_207998346	0.031129
LOC148696	chr1_207998790_208000536	0.031129
LOC148696	chr1_208039953_208043066	0.006323
LOC148696	chr1_208055927_208059263	0.004073
LOC148709	chr1_203258251_203261130	0.000412
LOC148709	chr1_203295535_203297433	0.000529
LOC149950	chr20_31109378_31111896	0.006148
LOC149950	chr20_31114818_31117280	0.006801
LOC149950	chr20_31122440_31123441	0.008027
LOC149950	chr20_31123823_31125591	0.008027
LOC149950	chr20_31127505_31128279	0.006522
LOC149950	chr20_31559370_31561277	0.00065
LOC150051	chr21_32553459_32555408	0.003006
LOC150051	chr21_32559227_32560636	0.002328
LOC150051	chr21_32726403_32727851	0.003004
LOC150051	chr21_32926279_32927543	0.030195
LOC150935	chr2_240186066_240187586	0.000915
LOC150935	chr2_240188402_240190186	0.000915
LOC150935	chr2_240195890_240198819	0.000842
LOC150935	chr2_240243367_240244822	0.001036
LOC150935	chr2_240290758_240292197	0.001185
LOC150935	chr2_240673113_240673839	0.013881
LOC150935	chr2_241560902_241562677	0.000634
LOC151174	chr2_238581551_238584528	0.000689
LOC151174	chr2_238596234_238597021	0.000865
LOC151174	chr2_239142660_239143547	0.059375
LOC153684	chr5_42949152_42952835	0.005476
LOC153684	chr5_42994537_42995762	0.007113
LOC153684	chr5_43007290_43011299	0.007443
LOC153684	chr5_43036944_43038998	0.04326
LOC155060	chr7_148983973_148985073	0.036051
LOC155060	chr7_149118908_149121246	0.003021
LOC220729	chr3_197358813_197359134	0.125372
LOC220729	chr3_197438678_197440775	0.010511
LOC220729	chr3_197438678_197440775	0.009998
LOC220729	chr3_197573970_197575656	0.004574
LOC221122	chr11_44590032_44591068	0.001164
LOC221122	chr11_44617449_44619523	0.001021
LOC221122	chr11_44998433_45001901	0.036459
LOC221122	chr11_45100313_45102260	0.004309
LOC221122	chr11_45123917_45124949	0.004372
LOC221946	chr7_5435513_5437628	0.002118
LOC221946	chr7_5562508_5566848	0.016479
LOC221946	chr7_5567508_5568628	0.016479
LOC221946	chr7_5594288_5598999	0.011868
LOC221946	chr7_5727851_5729164	0.005759
LOC221946	chr7_5734614_5737017	0.00474
LOC254896	chr8_22299652_22302165	0.000225
LOC254896	chr8_22874994_22877983	0.002847
LOC254896	chr8_22931584_22933426	0.017581
LOC254896	chr8_23075308_23079395	0.00268
LOC254896	chr8_23087813_23089011	0.003464
LOC256880	chr4_100865312_100865529	0.036432
LOC257396	chr5_52020891_52022055	0.000738
LOC257396	chr5_52094452_52097804	0.001832
LOC257396	chr5_52391621_52392327	0.007247
LOC283045	chr10_63751750_63754490	0.000955
LOC283045	chr10_63810213_63811447	0.00133
LOC283045	chr10_63943103_63944046	0.001034
LOC283045	chr10_64129069_64129429	0.01552
LOC283045	chr10_64143566_64144989	0.012835
LOC283045	chr10_64396652_64398230	0.000452
LOC283214	chr11_75944985_75947845	0.001468
LOC283332	chr12_50064474_50065830	0.001885
LOC283332	chr12_50338610_50340173	0.009493
LOC283575	chr14_77421788_77424417	0.008882
LOC283575	chr14_77427112_77429156	0.009167
LOC283575	chr14_77504328_77506258	0.028812
LOC283575	chr14_77508425_77508967	0.028812
LOC283575	chr14_77509435_77512932	0.025181
LOC283856	chr16_56222849_56223062	0.022001
LOC283856	chr16_56233049_56233427	0.020146
LOC283856	chr16_56235836_56236414	0.016332
LOC283856	chr16_56236941_56237331	0.016332
LOC283856	chr16_56295657_56296953	0.003568
LOC283856	chr16_57046996_57049121	0.000341
LOC283856	chr16_57333210_57335328	0.000063
LOC283922	chr16_74406298_74407746	0.125372
LOC283922	chr16_74634727_74636020	0.004317
LOC284009	chr17_2285350_2287401	0.020372
LOC284009	chr17_2294961_2297899	0.013901
LOC284009	chr17_2302084_2303334	0.016947
LOC284023	chr17_7744570_7748684	0.004135
LOC284023	chr17_7816212_7816824	0.044299
LOC284023	chr17_7825480_7827136	0.01757
LOC284023	chr17_7891914_7893999	0.014002
LOC284023	chr17_8059382_8060778	0.001546
LOC284080	chr17_47268954_47271892	0.000318
LOC284080	chr17_47792425_47794121	0.001356
LOC284080	chr17_47815879_47819849	0.001269
LOC284080	chr17_47823844_47826551	0.001076
LOC284241	chr18_77165151_77166546	0.002395
LOC284241	chr18_77282149_77284945	0.002539
LOC284454	chr19_13943446_13945693	0.061047
LOC284454	chr19_13949623_13952725	0.036941
LOC284454	chr19_13957136_13959042	0.020119
LOC284454	chr19_13960871_13962828	0.016638
LOC284632	chr1_24717725_24720029	0.016716
LOC284632	chr1_24861422_24863626	0.002831
LOC284798	chr20_24007510_24008586	0.000637
LOC284798	chr20_24933526_24934826	0.001339
LOC284798	chr20_24940215_24942236	0.001539
LOC284798	chr20_24974921_24976132	0.003843
LOC284798	chr20_25023528_25024361	0.003383
LOC284798	chr20_25070983_25072165	0.005616
LOC284798	chr20_25158245_25160339	0.008463
LOC284865	chr22_20224815_20227051	0.009567
LOC284865	chr22_20231092_20231806	0.010116
LOC284865	chr22_20231955_20234222	0.010116
LOC284865	chr22_20817354_20819116	0.001572
LOC284950	chr2_86054149_86055710	0.013804
LOC284950	chr2_86088159_86089879	0.003707
LOC284950	chr2_86262530_86266973	0.003533
LOC284950	chr2_86262530_86266973	0.003663
LOC284950	chr2_86306938_86308171	0.004224
LOC285043	chr2_30447556_30449917	0.003598
LOC285043	chr2_30488545_30490865	0.002981
LOC285043	chr2_30537944_30539099	0.006789
LOC285043	chr2_30555721_30556341	0.014149
LOC285043	chr2_30557581_30558338	0.014149
LOC285043	chr2_30558595_30559305	0.014149
LOC285043	chr2_30559571_30561024	0.036724
LOC285043	chr2_30584276_30586582	0.009458
LOC285043	chr2_30644099_30645833	0.003458
LOC285484	chr4_6182455_6183253	0.008435
LOC285626	chr5_158582856_158584319	0.002953
LOC285626	chr5_158764488_158765449	0.033137
LOC285626	chr5_158767573_158767843	0.011671
LOC285626	chr5_158768217_158769413	0.011671
LOC285626	chr5_158839094_158840019	0.003547
LOC285847	chr6_35551456_35552698	0.014448
LOC285847	chr6_35567951_35571449	0.006292
LOC285847	chr6_35693143_35695244	0.013101
LOC285847	chr6_35698654_35700578	0.027167
LOC286059	chr8_22299652_22302165	0.000459
LOC286059	chr8_22561924_22563566	0.001358
LOC286059	chr8_22874994_22877983	0.00516
LOC286059	chr8_22931584_22933426	0.033233
LOC286059	chr8_23075308_23079395	0.002634
LOC286178	chr8_59713223_59715115	0.000148
LOC338963	chr15_83348520_83349948	0.00521
LOC339059	chr16_88685646_88687286	0.002586
LOC339059	chr16_88766814_88768216	0.005284
LOC339059	chr16_88803572_88804624	0.022575
LOC339059	chr16_88811957_88813562	0.028159
LOC339059	chr16_88847386_88848519	0.009983
LOC339059	chr16_88856742_88858962	0.009163
LOC339059	chr16_89180162_89182633	0.001334
LOC339529	chr1_244237797_244239106	0.001623
LOC339529	chr1_244461988_244463124	0.001382
LOC339666	chr22_31685362_31687386	0.000057
LOC339803	chr2_61046284_61047715	0.000863
LOC339803	chr2_61990315_61992421	0.001093
LOC339807	chr2_64826573_64827058	0.03919
LOC339807	chr2_64835917_64837368	0.018918
LOC339807	chr2_64863367_64865358	0.00807
LOC339807	chr2_64870980_64872738	0.006164
LOC339807	chr2_64957095_64958749	0.002464
LOC339807	chr2_64976665_64979457	0.002987
LOC339807	chr2_64993844_64997173	0.002384
LOC339807	chr2_65045208_65047439	0.002985
LOC340090	chr5_71603408_71605007	0.000235
LOC340090	chr5_72391489_72392408	0.005384
LOC340090	chr5_72455644_72457075	0.006394
LOC340090	chr5_72511088_72512612	0.009829
LOC340090	chr5_72682991_72684485	0.002186
LOC340357	chr8_10871841_10874640	0.000148
LOC340357	chr8_11313731_11315970	0.000036
LOC340357	chr8_11677610_11678737	0.000024
LOC340357	chr8_12614305_12615746	0.00514
LOC340357	chr8_12698077_12698880	0.006442
LOC344967	chr4_40055948_40056532	0.019429
LOC344967	chr4_40196298_40197019	0.002376
LOC344967	chr4_40199679_40202901	0.001996
LOC344967	chr4_40239606_40241114	0.002916
LOC344967	chr4_40301851_40304427	0.002914
LOC344967	chr4_40311088_40311928	0.006124
LOC374443	chr12_9802580_9804324	0.027824
LOC374443	chr12_9807453_9807653	0.026547
LOC374443	chr12_9825585_9827323	0.011348
LOC374443	chr12_9854075_9855504	0.007255
LOC374443	chr12_9859989_9861792	0.007523
LOC374443	chr12_9894092_9896212	0.004076
LOC374443	chr12_9917061_9918081	0.002644
LOC375196	chr2_38924151_38925563	0.000919
LOC375196	chr2_39443421_39444889	0.002338
LOC388282	chr16_57333210_57335328	0.000653
LOC388282	chr16_57841144_57842709	0.045812
LOC388282	chr16_57848900_57849225	0.045812
LOC388282	chr16_57849700_57850876	0.017614
LOC389199	chr4_7761000_7761915	0.002327
LOC389199	chr4_7829661_7830999	0.003453
LOC389199	chr4_7856308_7857864	0.004472
LOC389199	chr4_7877837_7879290	0.006435
LOC389199	chr4_7949721_7949971	0.034245
LOC389199	chr4_7961832_7963227	0.012778
LOC389199	chr4_7966235_7967435	0.011367
LOC389199	chr4_7971029_7973124	0.007574
LOC389247	chr4_184328208_184328952	0.002169
LOC389247	chr4_185188161_185190236	0.000644
LOC389641	chr8_23075308_23079395	0.044041
LOC389641	chr8_23087813_23089011	0.036304
LOC389705	chr9_15293611_15294416	0.000957
LOC389705	chr9_15295252_15297403	0.000735
LOC389705	chr9_15298948_15300612	0.000735
LOC389765	chr9_88330228_88331727	0.002739
LOC389765	chr9_88418209_88419369	0.014353
LOC389895	chrX_139794137_139796297	0.00107
LOC391322	chr22_24255457_24256848	0.002364
LOC391322	chr22_24551550_24554089	0.002803
LOC399815	chr10_125000607_125001645	0.001006
LOC399815	chr10_126406269_126408461	0.000266
LOC399886	chr11_45361215_45362271	0.006302
LOC399886	chr11_45395362_45396750	0.034901
LOC399886	chr11_45864556_45865635	0.000602
LOC400684	chr19_32912513_32913470	0.014191
LOC400684	chr19_33666861_33669290	0.000444
LOC400710	chr19_50550214_50550546	0.050455
LOC400867	chr21_40138123_40139875	0.002709
LOC401052	chr3_10050286_10051527	0.030916
LOC401052	chr3_10235676_10237602	0.002314
LOC401052	chr3_10239971_10241625	0.001762
LOC401261	chr6_42738388_42740379	0.011128
LOC401261	chr6_42741985_42743437	0.014488
LOC401261	chr6_42756447_42756833	0.053617
LOC401261	chr6_42757548_42758077	0.053617
LOC401261	chr6_42758368_42759025	0.053617
LOC401261	chr6_42759373_42760021	0.053617
LOC401554	chr9_132646287_132653111	0.001212
LOC401554	chr9_132890356_132892207	0.016211
LOC401585	chrX_45612846_45613617	0.002027
LOC401585	chrX_45617695_45618832	0.001736
LOC401585	chrX_45660219_45661261	0.004084
LOC401585	chrX_45665437_45668874	0.003698
LOC401585	chrX_45708703_45709259	0.031606
LOC403312	chr11_125379104_125379738	0.018173
LOC403312	chr11_125381891_125382397	0.012264
LOC403312	chr11_125382903_125384998	0.012264
LOC414300	chr12_105113198_105115470	0.000571
LOC414300	chr12_105502875_105504083	0.03434
LOC439933	chr4_36243412_36243885	0.026716
LOC439933	chr4_36269122_36269948	0.007779
LOC439933	chr4_36270277_36271649	0.006063
LOC439933	chr4_36287227_36288376	0.004415
LOC439933	chr4_36324056_36325031	0.00292
LOC439933	chr4_36387101_36388617	0.001835
LOC440028	chr11_9634421_9636952	0.003652
LOC440117	chr12_125401526_125403149	0.000109
LOC440117	chr12_125405629_125407163	0.000155
LOC440117	chr12_125411603_125413811	0.000128
LOC440117	chr12_125422682_125425802	0.000069
LOC440434	chr17_37909855_37913166	0.000853
LOC440461	chr17_66176529_66179760	0.015166
LOC440461	chr17_66180688_66181576	0.01759
LOC440461	chr17_66192294_66192882	0.038827
LOC440461	chr17_66193255_66193753	0.038827
LOC440461	chr17_66233361_66235750	0.004572
LOC440461	chr17_66433205_66434742	0.005839
LOC440700	chr1_165566838_165568681	0.00341
LOC440700	chr1_165655391_165656410	0.013412
LOC441086	chr5_73926137_73929310	0.000805
LOC441086	chr5_74354974_74356459	0.000869
LOC441086	chr5_75838378_75839515	0.000222
LOC441242	chr7_64541066_64542356	0.010972
LOC441242	chr7_65563626_65565785	0.002167
LOC51145	chr9_128585231_128587218	0.003605
LOC541472	chr7_22772118_22772675	0.03039
LOC553103	chr5_131760706_131764148	0.002852
LOC553103	chr5_131791547_131796321	0.00285
LOC553103	chr5_131801619_131803814	0.002971
LOC553103	chr5_131830982_131834667	0.004902
LOC554206	chr16_25030151_25032910	0.020891
LOC554206	chr16_25041813_25042033	0.040834
LOC554206	chr16_25059443_25062277	0.009531
LOC554206	chr16_25072076_25073273	0.006493
LOC554206	chr16_25117674_25119086	0.005151
LOC554223	chr6_29617218_29618522	0.002827
LOC554223	chr6_29719998_29721312	0.0074
LOC642131	chr15_22433524_22436979	0.009428
LOC642131	chr15_22451279_22452041	0.011247
LOC642131	chr15_22454802_22456655	0.017143
LOC642131	chr15_22460385_22462553	0.0325
LOC642131	chr15_22468323_22468874	0.053537
LOC642131	chr15_22472591_22473216	0.053537
LOC642131	chr15_22474304_22475342	0.053537
LOC642131	chr15_22482591_22483850	0.015374
LOC642131	chr15_22489886_22491719	0.011462
LOC642131	chr15_22507867_22510012	0.00697
LOC642846	chr12_9894092_9896212	0.000823
LOC642852	chr21_46686011_46686752	0.011075
LOC642852	chr21_46711858_46715320	0.042838
LOC642852	chr21_46721963_46722887	0.010541
LOC643072	chr2_160371877_160373494	0.003718
LOC643339	chr12_92270531_92272241	0.000049
LOC643339	chr12_92986654_92988539	0.000275
LOC643339	chr12_93773785_93774900	0.036248
LOC643387	chr2_238581551_238584528	0.000689
LOC643387	chr2_238596234_238597021	0.000865
LOC643387	chr2_239142660_239143547	0.059375
LOC643542	chr18_65085043_65085834	0.001863
LOC643542	chr18_65180563_65180814	0.026957
LOC643542	chr18_65182179_65182449	0.026957
LOC643542	chr18_66388795_66391080	0.001189
LOC643733	chr11_104575624_104577584	0.001344
LOC643733	chr11_104747088_104748321	0.003665
LOC643733	chr11_104778168_104779257	0.013931
LOC643770	chr12_98883996_98885467	0.009719
LOC643923	chr11_107433587_107434953	0.005504
LOC643923	chr11_107468998_107469962	0.034884
LOC643923	chr11_108106436_108108565	0.000374
LOC644285	chr5_86376922_86378161	0.002205
LOC644285	chr5_86416970_86419159	0.002079
LOC644285	chr5_86578024_86579005	0.005606
LOC644285	chr5_86579668_86580457	0.004822
LOC644285	chr5_86626350_86626796	0.012818
LOC644285	chr5_86635957_86637113	0.007535
LOC644656	chr11_9634421_9636952	0.001639
LOC645177	chr12_25144264_25144716	0.010253
LOC645177	chr12_25206814_25208007	0.005466
LOC645177	chr12_25339432_25340423	0.003375
LOC645177	chr12_25529977_25531005	0.001837
LOC645177	chr12_25537138_25540733	0.001379
LOC645485	chr12_29255445_29257939	0.000277
LOC645485	chr12_30906275_30906545	0.026405
LOC645485	chr12_32027580_32028791	0.000175
LOC645485	chr12_32048734_32051384	0.000056
LOC645967	chr6_149460833_149462595	0.000417
LOC645967	chr6_149802070_149804743	0.000659
LOC645967	chr6_149815597_149817451	0.000984
LOC645967	chr6_150031881_150032418	0.032164
LOC646214	chr15_21903927_21906263	0.022846
LOC646214	chr15_22386383_22388253	0.002469
LOC646214	chr15_22433524_22436979	0.00225
LOC646214	chr15_22451279_22452041	0.002192
LOC646214	chr15_22460385_22462553	0.002155
LOC646214	chr15_22482591_22483850	0.002085
LOC646214	chr15_22507867_22510012	0.002004
LOC646214	chr15_22552972_22554227	0.001874
LOC646626	chr1_85410243_85411901	0.001981
LOC646626	chr1_85744548_85745076	0.034975
LOC646626	chr1_85762735_85764786	0.00936
LOC646903	chr3_149684868_149685350	0.026621
LOC648987	chr5_42949152_42952835	0.006088
LOC648987	chr5_42994537_42995762	0.012498
LOC648987	chr5_43007290_43011299	0.017416
LOC648987	chr5_43007290_43011299	0.028586
LOC648987	chr5_43036944_43038998	0.01245
LOC653160	chr1_33592478_33594305	0.000097
LOC653160	chr1_35331095_35332835	0.00222
LOC654841	chr2_227654766_227657716	0.000353
LOC728024	chr8_37749134_37750490	0.002337
LOC728024	chr8_38792985_38796447	0.000189
LOC728084	chr12_89410730_89411570	0.023246
LOC728084	chr12_89433077_89435161	0.006839
LOC728084	chr12_89854885_89856342	0.008035
LOC728084	chr12_89861781_89863557	0.006043
LOC728084	chr12_90256263_90258483	0.000469
LOC728084	chr12_90274222_90276128	0.000546
LOC728613	chr5_1105524_1109188	0.001155
LOC728613	chr5_1315488_1317022	0.001974
LOC728613	chr5_1385587_1387677	0.003117
LOC728613	chr5_1494679_1495936	0.006362
LOC728613	chr5_1518791_1519381	0.005609
LOC728613	chr5_1535802_1537511	0.002714
LOC728613	chr5_1645055_1645673	0.008469
LOC728613	chr5_1792665_1793861	0.001323
LOC728730	chr2_39443421_39444889	0.000777
LOC728743	chr7_150054325_150056273	0.008139
LOC728743	chr7_150117404_150118728	0.012744
LOC728743	chr7_150452111_150454225	0.002139
LOC728989	chr1_144533017_144535498	0.00068
LOC728989	chr1_145394876_145399967	0.000008
LOC728989	chr1_145454003_145457954	0.000197
LOC728989	chr1_146517870_146518699	0.036855
LOC729603	chr6_159074034_159077059	0.000038
LOC729603	chr6_159527515_159529235	0.000224
LOC729603	chr6_160399364_160400929	0.002604
LOC729603	chr6_160402041_160403544	0.002604
LOC729609	chrX_19700381_19702618	0.000778
LOC729609	chrX_19765433_19766664	0.001965
LOC729609	chrX_20270519_20271815	0.001057
LOC729683	chr17_61770762_61773490	0.044142
LOC729683	chr17_61773819_61774517	0.044142
LOC729683	chr17_61774610_61776478	0.060205
LOC729683	chr17_61778926_61779878	0.060205
LOC729683	chr17_61782678_61783439	0.060205
LOC729683	chr17_61783727_61784896	0.060205
LOC729867	chr1_159879190_159882636	0.000834
LOC729970	chr1_95319623_95321224	0.005299
LOC729970	chr1_95348923_95350417	0.005352
LOC729970	chr1_95427699_95429040	0.006832
LOC729970	chr1_95507207_95509427	0.006042
LOC730101	chr6_52161134_52163016	0.002739
LOC730101	chr6_52169444_52171486	0.001985
LOC730101	chr6_52253540_52255583	0.003152
LOC730101	chr6_52258741_52259555	0.004062
LOC730101	chr6_52262423_52263030	0.004551
LOC730101	chr6_52264021_52265731	0.004551
LOC730101	chr6_52280699_52282025	0.010167
LOC730101	chr6_52439322_52440732	0.004906
LOC730101	chr6_53199844_53201248	0.000598
LOC730101	chr6_53223335_53225596	0.000511
LOC730183	chr16_30644996_30646438	0.005758
LOC730183	chr16_30671811_30672705	0.01466
LOC730183	chr16_30705024_30705544	0.052183
LOC730668	chr22_46389608_46391036	0.017352
LOC730668	chr22_46400031_46400795	0.041377
LOC730668	chr22_46408939_46411014	0.03237
LOC730668	chr22_46431055_46433578	0.011004
LOC81691	chr16_20809791_20809991	0.017619
LOC81691	chr16_20810918_20811876	0.043731
LOC81691	chr16_20855281_20856582	0.006299
LOC81691	chr16_20885251_20887028	0.003826
LOC81691	chr16_22200688_22204330	0.000244
LOC90784	chr2_86243912_86244692	0.016869
LOC90784	chr2_86262530_86266973	0.020371
LOC90784	chr2_86262530_86266973	0.01239
LOC90784	chr2_86268084_86268738	0.01239
LOC90784	chr2_86306938_86308171	0.005061
LOC91450	chr15_78282585_78285316	0.029988
LOC91450	chr15_78291448_78293468	0.034476
LOC91450	chr15_78326311_78328574	0.005654
LOC91450	chr15_78339086_78339778	0.005793
LOC91450	chr15_78339821_78341194	0.005403
LOC91450	chr15_78341674_78343574	0.005403
LOC91450	chr15_78343805_78345085	0.005403
LOC91450	chr15_78347382_78347964	0.004509
LOC91450	chr15_78359653_78362983	0.004911
LOC91450	chr15_78395893_78396623	0.007028
LOC93622	chr4_6697203_6699153	0.012177
LOH12CR2	chr12_12518433_12519496	0.034974
LOH12CR2	chr12_12532404_12533566	0.00623
LOH12CR2	chr12_12593768_12596785	0.002341
LOH12CR2	chr12_12634512_12636664	0.002938
LOH12CR2	chr12_12867017_12869247	0.004704
LONP1	chr19_5686316_5687629	0.006852
LONP2	chr16_48645361_48646281	0.002725
LONP2	chr16_48646509_48647866	0.002725
LONP2	chr16_48656848_48658024	0.004149
LONRF1	chr8_11313731_11315970	0.000027
LONRF1	chr8_12614305_12615746	0.022147
LONRF3	chrX_117661912_117662988	0.000817
LONRF3	chrX_118816034_118817454	0.000487
LONRF3	chrX_118818835_118820939	0.000487
LONRF3	chrX_118889095_118891222	0.000464
LOXL1	chr15_74212691_74213203	0.037738
LOXL1	chr15_74216282_74217392	0.037738
LOXL1	chr15_74256959_74258433	0.005918
LOXL1-AS1	chr15_74212691_74213203	0.014957
LOXL1-AS1	chr15_74216282_74217392	0.022207
LOXL1-AS1	chr15_74226367_74227377	0.054213
LOXL1-AS1	chr15_74242739_74244290	0.011671
LOXL1-AS1	chr15_74256959_74258433	0.00666
LOXL3	chr2_74800816_74801763	0.01218
LOXL4	chr10_100022123_100022858	0.030378
LPAR2	chr19_19599116_19601890	0.00162
LPAR2	chr19_19701596_19702688	0.009678
LPAR2	chr19_19708068_19710288	0.009924
LPAR2	chr19_19716606_19717552	0.011761
LPAR3	chr1_85319559_85320673	0.005962
LPAR3	chr1_85328285_85329318	0.006718
LPAR3	chr1_85341717_85342337	0.009587
LPAR3	chr1_85410243_85411901	0.002379
LPAR5	chr12_6721497_6724260	0.010889
LPAR6	chr13_48730014_48731088	0.000994
LPAR6	chr13_48794484_48797980	0.001444
LPAR6	chr13_48977247_48977935	0.006536
LPAR6	chr13_49022889_49023501	0.042622
LPAR6	chr13_49065458_49067828	0.004969
LPAR6	chr13_49078440_49080609	0.004345
LPAR6	chr13_49135650_49137256	0.003473
LPCAT1	chr5_1385587_1387677	0.002301
LPCAT1	chr5_1488828_1490218	0.006437
LPCAT1	chr5_1494679_1495936	0.009478
LPCAT1	chr5_1503032_1505151	0.010001
LPCAT1	chr5_1514408_1517599	0.026661
LPCAT1	chr5_1518791_1519381	0.026661
LPCAT1	chr5_1520977_1521224	0.040037
LPCAT1	chr5_1535802_1537511	0.015229
LPCAT1	chr5_1792665_1793861	0.001224
LPCAT3	chr12_6999682_7001103	0.003531
LPCAT3	chr12_7061733_7063533	0.003726
LPCAT3	chr12_7067829_7069392	0.005762
LPCAT4	chr15_34626119_34626702	0.009195
LPCAT4	chr15_34657448_34657901	0.049067
LPGAT1	chr1_211853881_211855199	0.003579
LPGAT1	chr1_211913080_211914225	0.003723
LPGAT1	chr1_212006962_212007162	0.030124
LPGAT1	chr1_212016054_212016871	0.009523
LPGAT1	chr1_212731006_212732922	0.000359
LPIN2	chr18_2636074_2637777	0.00105
LPIN2	chr18_2960049_2960877	0.004989
LPIN2	chr18_2962982_2963324	0.004989
LPIN2	chr18_2969808_2972792	0.006102
LPIN2	chr18_2978230_2981951	0.006394
LPIN2	chr18_2978230_2981951	0.00986
LPIN2	chr18_2982521_2983327	0.00986
LPIN2	chr18_2994629_2995181	0.011702
LPIN2	chr18_2997738_2999642	0.012641
LPIN2	chr18_3016619_3017250	0.037491
LPIN2	chr18_3058304_3059607	0.006274
LPIN2	chr18_3060429_3063254	0.007277
LPIN3	chr20_39785184_39786581	0.006165
LPIN3	chr20_39786678_39787426	0.006165
LPIN3	chr20_39800761_39802623	0.012417
LPIN3	chr20_39957520_39959269	0.014885
LPIN3	chr20_40321131_40323660	0.001643
LPO	chr17_55680893_55683835	0.000376
LPO	chr17_56230149_56230710	0.002659
LPO	chr17_56309878_56310530	0.042209
LPO	chr17_56326632_56327838	0.018352
LPO	chr17_56420919_56422517	0.001749
LPO	chr17_56708109_56710306	0.000637
LPP-AS1	chr3_187455314_187460280	0.00192
LPP-AS1	chr3_188271371_188272121	0.011402
LPP-AS1	chr3_188849888_188851382	0.000551
LPP-AS2	chr3_187455314_187460280	0.003381
LPP-AS2	chr3_187873989_187874189	0.033236
LPXN	chr11_58340927_58341678	0.028388
LRBA	chr4_151749161_151749714	0.00179
LRBA	chr4_151934057_151934895	0.023814
LRCH1	chr13_47125460_47126037	0.032187
LRCH1	chr13_47241932_47243852	0.005006
LRCH1	chr13_47253213_47254664	0.005492
LRCH3	chr3_197438678_197440775	0.005068
LRCH3	chr3_197520015_197520528	0.030101
LRCH3	chr3_197528510_197530199	0.019306
LRCH3	chr3_197573970_197575656	0.005693
LRCH4	chr7_100141678_100145003	0.006489
LRCH4	chr7_100166895_100168219	0.016719
LRCH4	chr7_100180726_100182289	0.032559
LRFN3	chr19_36394462_36395129	0.007162
LRFN3	chr19_36420827_36421280	0.026771
LRFN3	chr19_36421900_36423596	0.026771
LRFN3	chr19_36442836_36444469	0.01402
LRFN4	chr11_66078789_66081686	0.000798
LRGUK	chr7_134116672_134118300	0.000773
LRGUK	chr7_134353878_134355238	0.000296
LRGUK	chr7_134395181_134396418	0.000412
LRIF1	chr1_111422171_111423894	0.003572
LRIG1	chr3_66347862_66349335	0.001894
LRIG1	chr3_66352441_66353401	0.001202
LRIG1	chr3_66353732_66355134	0.001202
LRIG1	chr3_66443769_66445292	0.003008
LRIG1	chr3_66522749_66524600	0.00572
LRIG1	chr3_66531048_66532547	0.006698
LRIG1	chr3_66540100_66540300	0.010137
LRIG1	chr3_66540660_66541181	0.010137
LRIG1	chr3_66545256_66546965	0.02419
LRIG1	chr3_66547193_66547599	0.02419
LRIG1	chr3_66547783_66548325	0.02419
